DateTime,AddedIPs,RemovedIPs
1521225148,104,72
1521227060,211,95
1521228991,168,79
1521230910,164,94
1521232819,123,137
1521234748,124,76
1521236655,95,193
1521238593,142,146
1521240505,120,121
1521242654,122,92
1521244597,113,148
1521246512,123,107
1521249430,152,125
1521251313,129,92
1521253435,132,83
1521255368,102,91
1521257355,135,108
1521260168,181,157
1521262104,140,115
1521264036,110,89
1521265947,172,158
1521267867,103,83
1521269774,145,95
1521271708,167,118
1521273660,132,107
1521275542,128,92
1521277483,110,119
1521279374,91,186
1521281325,105,611
1521283235,87,769
1521285155,123,108
1521287058,390,101
1521289002,101,114
1521290914,138,95
1521292817,118,138
1521294749,215,105
1521296670,114,118
1521298610,138,107
1521300511,108,144
1521302453,110,131
1521304366,218,136
1521306267,139,148
1521308201,169,108
1521310116,155,121
1521312016,145,93
1521313952,201,301
1521315875,80,182
1521317793,122,164
1521319954,98,145
1521321870,93,106
1521324163,123,163
1521326472,123,181
1521328352,107,101
1521330508,94,135
1521332411,76,107
1521334351,161,115
1521336270,100,103
1521338206,124,230
1521340107,123,124
1521342054,82,79
1521344055,123,146
1521345860,92,111
1521347776,106,128
1521349715,118,141
1521351620,266,131
1521353556,124,148
1521355464,422,132
1521357397,274,165
1521359319,109,147
1521361215,159,145
1521363152,112,105
1521365088,144,132
1521366974,106,104
1521368905,117,94
1521370839,107,114
1521372765,165,383
1521374775,175,115
1521376593,182,133
1521378583,217,130
1521380433,293,115
1521382454,197,137
1521384282,172,135
1521386319,182,131
1521388329,113,117
1521390233,132,181
1521392167,122,158
1521394072,111,168
1521396015,159,171
1521397956,104,132
1521399855,95,193
1521401706,99,76
1521403716,152,106
1521405804,107,108
1521407772,131,91
1521409694,119,111
1521411611,124,96
1521413728,119,128
1521415688,536,74
1521417589,976,61
1521419540,1808,84
1521421435,1407,116
1521423628,168,111
1521425550,151,97
1521427476,122,67
1521429390,121,90
1521431415,80,95
1521433477,93,99
1521435389,85,83
1521437314,123,106
1521439257,220,162
1521441144,120,272
1521443075,118,133
1521444991,95,94
1521446900,235,117
1521449081,4126,169
1521450988,109,124
1521452916,122,107
1521454820,128,109
1521456748,101,110
1521458661,107,264
1521460587,98,146
1521462498,95,174
1521464459,140,207
1521466345,129,188
1521468280,133,172
1521470185,1097,175
1521472115,1423,152
1521474027,644,141
1521475957,750,106
1521477879,674,144
1521480054,152,111
1521481943,132,174
1521483896,193,113
1521485780,134,91
1521487744,461,94
1521490706,355,169
1521492817,127,108
1521494668,108,136
1521496569,212,117
1521498488,127,104
1521501403,136,141
1521503318,60,123
1521505217,71,1498
1521507165,64,2056
1521509068,75,265
1521511002,101,102
1521512899,96,89
1521515778,120,141
1521517700,81,74
1521519613,89,392
1521521538,85,104
1521523468,117,103
1521525369,151,217
1521527288,226,117
1521529230,109,116
1521531131,100,87
1521533068,152,226
1521534969,105,2175
1521536903,165,1473
1521538811,131,138
1521540760,129,108
1521542651,140,121
1521544571,120,104
1521546508,150,99
1521548423,141,109
1521550328,169,106
1521552269,158,145
1521554169,118,142
1521556087,157,684
1521558977,353,914
1521560812,138,98
1521562814,166,131
1521564685,123,160
1521566653,156,114
1521568567,214,150
1521570533,111,198
1521572375,135,158
1521574352,96,640
1521576372,85,126
1521578173,84,115
1521581061,162,165
1521582982,124,225
1521584911,105,138
1521588035,146,179
1521589945,95,76
1521591875,115,78
1521593773,92,77
1521595732,92,99
1521598579,113,162
1521600498,76,86
1521602424,99,1575
1521604353,102,1982
1521606507,123,605
1521609395,143,167
1521611308,242,248
1521613220,146,96
1521615166,104,113
1521617061,1106,83
1521618993,362,215
1521620898,113,111
1521623793,227,241
1521625714,148,114
1521627621,117,130
1521629553,104,150
1521631463,118,136
1521633391,141,172
1521635298,130,107
1521638189,175,295
1521640141,244,129
1521642035,107,143
1521643973,110,198
1521645872,96,287
1521647801,340,193
1521649713,120,164
1521652591,236,210
1521654508,142,142
1521656426,114,195
1521658339,427,146
1521660260,113,110
1521662190,181,80
1521664101,179,91
1521666035,112,117
1521668855,112,184
1521672808,193,242
1521675577,104,152
1521677559,46,121
1521679470,46,65
1521685709,176,273
1521687699,53,99
1521689566,90,94
1521691473,82,98
1521693618,100,121
1521695538,98,101
1521697453,191,250
1521699384,110,162
1521701564,113,178
1521703628,87,1314
1521705868,112,175
1521707796,90,128
1521709717,97,151
1521711881,136,265
1521713779,527,171
1521715957,2706,130
1521717861,7324,120
1521719786,4060,150
1521721713,116,130
1521723636,114,111
1521725542,180,120
1521727479,3451,119
1521729397,127,215
1521731324,124,122
1521733235,103,105
1521735479,148,388
1521737307,97,105
1521739214,141,138
1521741153,111,115
1521743073,102,95
1521744971,119,384
1521746913,104,157
1521748854,108,132
1521750997,127,179
1521752919,113,115
1521754833,122,89
1521756737,169,88
1521758920,158,119
1521760819,140,49
1521762754,112,65
1521764669,104,50
1521766574,68,38
1521768510,89,33
1521771392,149,68
1521773407,87,65
