DateTime,AddedIPs,RemovedIPs
1479829810,2136,2045
1479916210,1970,2402
1480002610,2028,2022
1480089010,1994,2360
1480175411,1837,1926
1480261811,1880,1881
1480348212,1918,1880
1480434613,2355,2166
1480506615,1733,2135
1480679415,4730,3949
1480765819,2088,1852
1480852217,2033,2096
1480938618,2339,1890
1481025020,2296,2111
1481111420,2621,2261
1481197820,2106,2097
1481284221,2173,2368
1481370622,2036,2121
1481457021,1798,2142
1481543421,1819,2009
1481629821,1811,2294
1481716221,2163,2409
1481802622,2248,2472
1481889020,1755,2053
1481975420,1636,2317
1482061820,1478,2110
1482148220,1749,1912
1482234620,2434,1932
1482321021,2053,2246
1482407420,2202,2264
1482493821,2170,1962
1482580222,1576,1730
1482666621,1564,1564
1482753023,1568,1521
1482839422,1745,2092
1482925823,2001,2224
1483012222,2020,2247
1483098622,2353,1894
1483185022,1933,1908
1483271423,1697,1605
1483357823,1824,1473
1483444223,2372,1455
1483530623,2419,1930
1483617024,2634,1882
1483703425,2327,2343
1483789825,2029,1993
1483876225,1749,1771
1483962626,2050,1525
1484049025,2425,2181
1484135427,2272,2250
1484221827,2423,2717
1484308227,2222,2489
1484394628,1994,2039
1484481029,1923,1840
1484567430,2354,1618
1484653830,2209,2257
1484740231,2441,2138
1484826631,2506,2495
1484913032,2368,2467
1484995831,1958,2083
1485078613,1668,1943
1485102908,5,0
1485189907,2627,1772
1485320408,3103,4902
1485406808,1989,2560
1485493208,1836,2690
1485579608,1858,2166
1485666008,2029,1925
1485752408,2557,1770
1485838810,2503,2211
1485926108,1942,2318
1486012510,2207,1904
1486098910,1893,1803
1486185309,2091,1802
1486272611,1858,1774
1486359011,1782,2435
1486445412,2019,2650
1486531811,2205,2090
1486618212,2129,2420
1486704613,1971,2018
1486791013,1805,2033
1486877412,1786,2014
1486963813,1738,1842
1487050214,2263,2076
1487136614,1950,2320
1487223014,2300,2122
1487309414,2140,2190
1487395815,2261,1839
1487482215,1874,1823
1487568616,1877,1712
1487655006,1978,2190
1487741408,1955,1913
1487827806,2014,2059
1487914207,2227,2112
1488000607,2262,2114
1488087008,2227,1919
1488173407,2103,1749
1488259808,2261,2004
1488346208,2767,1995
1488432609,2689,1940
1488519010,2776,2143
1488605410,2395,2146
1488691809,2319,2286
1488778210,2350,1882
1488864610,2444,2425
1488951006,2415,2900
1489037406,2370,2696
1489123807,2286,2899
1489210207,2377,2432
1489296607,1681,2501
1489383007,2011,2239
1489469407,1717,2237
1489555808,2223,2538
1489642208,2053,2329
1489728608,2741,2360
1489815008,2365,2483
1489901409,2109,1811
1489987810,1600,2057
1490074210,2182,1818
1490160610,2056,2279
1490247010,1945,2115
1490333411,2179,2602
1490419826,1779,2341
1490506227,1929,2185
1490592627,1502,1602
1490679028,2120,2094
1490765428,2138,1966
1490851828,2342,1950
1490938229,2304,2115
1491024628,1841,1628
1491111029,1783,2173
1491197429,1924,1454
1491283829,2011,2111
1491370231,2289,2096
1491456630,2235,2317
1491543031,2244,2218
1491629431,2064,1853
1491715831,2215,1636
1491802232,2547,1831
1491888632,2238,1883
1491975032,2196,2224
1492061433,2093,1979
1492147833,2239,2138
1492234234,2082,1860
1492320634,1590,1675
1492407035,1502,2309
1492493434,2126,2474
1492579835,2251,2214
1492666236,2178,2206
1492752635,2098,2220
1492839036,1788,2228
1492925437,1652,1727
1493011837,1640,2239
1493098237,1830,2082
1493184637,2421,2360
1493271038,2519,2038
1493357438,2454,2061
1493443838,2114,1850
1493530238,1660,1646
1493616638,1415,1596
1493703039,1741,1921
1493789440,1818,2164
1493875840,2693,2419
1493962240,2085,2098
1494048641,1923,2358
1494135041,1905,1799
1494221441,1783,1402
1494307842,2251,1714
1494394242,2089,1946
1494480642,2155,2782
1494567043,3194,2253
1494653443,1769,1828
1494739843,1719,1755
1494826243,1631,1800
1494912644,1964,2315
1494999044,1958,2194
1495085444,2103,2085
1495171845,2326,2969
1495258245,2865,2093
1495344645,2001,1838
1495431047,1996,1647
1495517446,2126,1964
1495603846,2018,1925
1495690247,2234,2070
1495776647,2145,2367
1495863048,2200,2563
1495949448,1780,2050
1496035848,1541,1771
1496122249,2550,2295
1496208648,2059,2027
1496295049,2019,2078
1496381450,2177,2092
1496468750,2082,2022
1496555150,1683,2033
1496642451,1544,1508
1496728851,1922,2543
1496815251,2115,2197
1496902552,2261,2150
1496988952,2077,1993
1497075352,2044,2176
1497161752,1712,1729
1497248153,1710,1397
1497334553,1885,1941
1497420953,2074,1978
1497507354,1945,2434
1497593754,2009,2143
1497681055,2405,1993
1497767455,1888,1834
1497853856,2341,1657
1497940255,2031,1949
1498026656,3233,1796
1498113056,2855,1964
1498200357,2495,1736
1498286757,1945,2302
1498373157,1884,1752
1498459558,2015,2016
1498546859,2080,2105
1498633259,1792,2914
1498719658,1721,2622
1498806059,1806,2760
1498892459,2418,2236
