DateTime,AddedIPs,RemovedIPs
1521241907,29,3
1521243858,26,16
1521245689,38,2
1521247497,44,5
1521249439,36,4
1521251321,56,2
1521253443,38,5
1521255376,29,6
1521257363,50,4
1521259327,35,8
1521261309,41,8
1521263296,46,6
1521265099,30,3
1521266927,22,7
1521268878,34,7
1521270759,37,11
1521272738,41,13
1521274580,37,9
1521276561,30,9
1521278435,32,6
1521280393,49,8
1521282274,29,7
1521284273,51,13
1521286099,45,12
1521288134,31,9
1521289966,54,5
1521291994,29,4
1521293798,41,13
1521295834,43,3
1521297640,60,31
1521299696,36,61
1521301592,25,46
1521303524,99,57
1521305431,113,44
1521307359,61,41
1521309286,119,36
1521311193,73,31
1521313119,93,39
1521315044,39,59
1521316976,21,37
1521318891,32,50
1521320926,29,48
1521323068,20,40
1521325008,18,49
1521326948,20,40
1521328894,17,27
1521330752,12,28
1521332662,17,39
1521334577,12,43
1521336496,29,47
1521338491,18,51
1521340338,26,36
1521342275,18,27
1521344432,25,57
1521346353,25,35
1521348291,23,40
1521350190,26,34
1521352106,20,29
1521354023,19,29
1521356078,29,46
1521358369,31,39
1521360272,42,35
1521362199,44,36
1521364126,43,38
1521366044,35,32
1521367950,36,46
1521369875,45,40
1521371792,38,49
1521373701,50,36
1521375637,44,38
1521377580,37,47
1521379477,30,31
1521381380,32,42
1521383313,43,60
1521385282,51,35
1521387151,31,36
1521389076,39,37
1521390996,27,156
1521392952,25,65
1521394842,37,100
1521396752,21,87
1521398682,22,73
1521400608,22,86
1521402746,34,15
1521404664,23,33
1521406584,13,27
1521408499,6,23
1521410491,19,17
1521413737,31,34
1521415697,19,17
1521417597,11,10
1521419549,22,17
1521421445,20,13
1521423639,30,32
1521425559,26,27
1521427484,18,15
1521429399,18,27
1521431424,22,25
1521433485,31,25
1521435398,22,18
1521437323,36,22
1521439308,19,28
1521441153,23,13
1521443085,35,32
1521445001,21,27
1521446908,37,45
1521449089,38,42
1521450998,33,43
1521452925,27,33
1521454831,37,36
1521456757,35,49
1521458670,29,48
1521460596,31,33
1521462507,25,49
1521464501,30,37
1521466354,27,31
1521468289,28,30
1521470195,25,47
1521472125,25,51
1521474038,28,27
1521475967,17,36
1521477888,27,26
1521480065,28,32
1521481952,28,33
1521483906,34,27
1521485789,35,15
1521487754,318,30
1521490716,195,27
1521492827,21,22
1521494678,29,5
1521496579,15,14
1521498497,27,18
1521500541,15,21
1521502372,6,13
1521504519,10,12
1521506419,5,21
1521508346,6,25
1521510273,11,18
1521512474,10,29
1521514494,7,14
1521516497,9,28
1521518308,19,21
1521520358,11,21
1521522166,29,27
1521524237,34,39
1521526242,25,19
1521528045,26,25
1521530150,32,36
1521532103,31,20
1521533928,30,33
1521535934,62,34
1521537858,124,27
1521539774,44,20
1521541592,93,45
1521543402,42,28
1521545473,74,27
1521547283,85,31
1521549318,59,28
1521551306,110,31
1521553144,37,22
1521555185,81,30
1521557057,64,21
1521558979,71,35
1521560814,34,16
1521562816,47,22
1521564686,34,24
1521566656,42,24
1521568569,102,26
1521570536,37,32
1521572378,29,36
1521574355,30,512
1521576376,18,27
1521578177,26,20
1521581064,30,42
1521582984,18,17
1521584914,17,26
1521588037,32,21
1521589947,16,6
1521591878,24,7
1521593776,11,8
1521595734,20,7
1521597698,18,11
1521599558,20,7
1521601728,27,8
1521603628,14,14
1521605547,19,17
1521607465,15,14
1521609397,29,35
1521611310,32,27
1521613222,22,25
1521615168,28,28
1521617063,14,24
1521618994,43,34
1521620900,37,28
1521622879,56,76
1521624745,45,113
1521626686,39,50
1521628581,31,94
1521630528,32,46
1521632422,51,77
1521634372,39,70
1521636272,47,73
1521638192,36,103
1521640144,38,31
1521642037,43,79
1521643976,53,72
1521645875,31,61
1521647803,40,38
1521649717,47,43
1521651707,50,41
1521653550,45,45
1521655479,33,91
