DateTime,Entries,UniqueIPs
1459629001,500,500
1459643401,500,500
1459701003,500,500
1459715401,500,500
1459787401,500,500
1459816201,500,500
1459873801,500,500
1459902601,500,500
1459974601,500,500
1460061001,500,500
1460075401,500,500
1460104201,500,500
1460147401,500,500
1460161800,500,500
1460205001,500,500
1460233801,500,500
1460305800,500,500
1460320201,500,500
1460406601,500,500
1460421001,500,500
1460507401,500,500
1460521801,500,500
1460536201,500,500
1460565002,500,500
1460579401,500,500
1460593801,500,500
1460665801,500,500
1460680201,500,500
1460709001,500,500
1460723401,500,500
1460752201,500,500
1460766601,500,500
1460838600,500,500
1460896201,500,500
1460925001,500,500
1460982600,500,500
1461011401,500,500
1461025801,500,500
1461083401,500,500
1461097801,500,500
1461126601,500,500
1461141000,500,500
1461173400,500,500
1461187801,500,500
1461231002,500,500
1461245401,500,500
1461259801,500,500
1461274201,500,500
1461288600,500,500
1461331806,500,500
1461346201,500,500
1461432601,500,500
1461519002,500,500
1461605401,500,500
1461619801,500,500
1461706200,500,500
1461720601,500,500
1461749401,500,500
1461778201,500,500
1461850201,500,500
1461879001,500,500
1461965401,500,500
1461979801,500,500
1462023001,500,500
1462037401,500,500
1462123801,500,500
1462138201,500,500
1462152601,500,500
1462181401,500,500
1462210200,500,500
1462282201,500,500
1462296601,500,500
1462339801,500,500
1462354204,500,500
1462383000,500,500
1462411801,500,500
1462469401,500,500
1462541401,500,500
1462555801,500,500
1462570201,500,500
1462584601,500,500
1462642202,500,500
1462671001,500,500
1462714201,500,500
1462728601,500,500
1462743000,500,500
1462800601,500,500
1462815001,500,500
1462901401,500,500
1462915801,500,500
1462930201,500,500
1462944601,500,500
1462987801,500,500
1463031001,500,500
1463088601,500,500
1463160601,500,500
1463247001,500,500
1463261400,500,500
1463333401,500,500
1463347801,500,500
1463419801,500,500
1463434201,500,500
1463448601,500,500
1463463001,500,500
1463520601,500,500
1463607001,500,500
1463679001,500,500
1463693404,500,500
1463751004,500,500
1463779801,500,500
1463837401,500,500
1463851801,500,500
1463866200,500,500
